id,timestamp,merchant,category,amount,currency,status,payment_method
TXN2025003841,2026-03-07T14:02:18Z,PharmEasy,Health,3020.14,INR,SUCCESS,Debit Card
TXN2025003842,2026-03-20T03:08:49Z,Netflix,Entertainment,1702.0,INR,SUCCESS,Credit Card
TXN2025003843,2026-07-06T00:16:56Z,upGrad,Education,22102.01,INR,SUCCESS,Netbanking
TXN2025003844,2026-02-08T23:31:20Z,Policybazaar,Insurance,8076.37,INR,SUCCESS,Credit Card
TXN2025003845,1768328007000,DMart,Groceries,2854.0,INR,SUCCESS,Credit Card
TXN2025003846,2026-03-18T15:41:15+05:30,JioMart,Groceries,2159.06,INR,PENDING,UPI
TXN2025003847,2025-08-23T00:18:23+05:30,Policybazaar,Insurance,18607.0,INR,SUCCESS,UPI
TXN2025003848,1776971709000,Airtel,Utilities,1084.79,INR,SUCCESS,Netbanking
TXN2025003849,2025-07-25,Jio,Utilities,2147.88,INR,SUCCESS,Netbanking
TXN2025003850,2026-02-04T04:46:56Z,Apollo Pharmacy,Health,4388.34,INR,SUCCESS,Netbanking
TXN2025003851,2026-02-02T22:09:19Z,Zepto,Groceries,4210.21,INR,SUCCESS,Debit Card
TXN2025003852,1757802366000,Hotstar,Entertainment,797.4,INR,PENDING,Debit Card
TXN2025003853,2026-05-22T19:04:28+05:30,Myntra,Shopping,7603.0,INR,SUCCESS,Debit Card
TXN2025003854,2026-05-10T23:05:17+05:30,IRCTC,Travel,3708.28,INR,SUCCESS,UPI
TXN2025003855,2025-07-11T15:03:13Z,BookMyShow,Entertainment,837.77,INR,SUCCESS,Debit Card
TXN2025003856,1773550806000,DMart,Groceries,356.3,INR,SUCCESS,Netbanking
TXN2025003857,2026-05-21T07:44:06Z,Swiggy,Food & Dining,374.0,INR,SUCCESS,Credit Card
TXN2025003858,2025-12-01T20:04:58Z,Hotstar,Entertainment,477.06,INR,SUCCESS,Debit Card
TXN2025003859,2026-05-23T04:07:49+05:30,BPCL,Fuel,2907.0,INR,SUCCESS,Credit Card
TXN2025003860,2026-01-18T18:01:45Z,BigBasket,Groceries,3347.0,INR,SUCCESS,Credit Card
TXN2025003861,2026-02-01T12:33:00Z,Swiggy,Food & Dining,553.9,INR,SUCCESS,UPI
TXN2025003862,2026-01-27T01:09:12+05:30,JioMart,Groceries,3050.07,INR,SUCCESS,Credit Card
TXN2025003863,2026-05-20,Practo,Health,4225.78,INR,SUCCESS,UPI
TXN2025003864,2025-09-30T15:25:17Z,BPCL,Fuel,1890.53,INR,SUCCESS,Credit Card
TXN2025003865,2025-07-19T02:50:22Z,Airtel,Utilities,2801.4,INR,SUCCESS,Credit Card
TXN2025003866,22/04/2026 01:35:27,Domino's,Food & Dining,650.13,INR,SUCCESS,Netbanking
TXN2025003867,2026-02-17T09:43:32Z,Flipkart,Shopping,10801.87,INR,SUCCESS,Credit Card
TXN2025003868,2025-11-28T05:21:13Z,Zomato,Food & Dining,830.71,INR,SUCCESS,UPI
TXN2025003869,2026-05-17T13:55:10+05:30,BPCL,Fuel,1544.24,INR,SUCCESS,Debit Card
TXN2025003870,2026-04-22T14:37:07+05:30,Jio,Utilities,1681.0,INR,SUCCESS,UPI
TXN2025003871,1765214679000,Udemy,Education,7388.14,INR,SUCCESS,UPI
TXN2025003872,2025-12-13T21:12:09Z,Zomato,Food & Dining,208.14,INR,FAILED,UPI
TXN2025003873,2025-10-26T10:48:52Z,Starbucks,Food & Dining,300.12,INR,SUCCESS,Credit Card
TXN2025003874,2026-01-04T17:13:19Z,1mg,Health,4227.0,INR,SUCCESS,Debit Card
TXN2025003875,2026-05-14T15:28:29Z,Jio,Utilities,2043.47,INR,SUCCESS,Credit Card
TXN2025003876,2026-05-02,Zepto,Groceries,5657.99,INR,FAILED,Credit Card
TXN2025003877,2026-02-17T23:45:58+05:30,Myntra,Shopping,6061.0,INR,SUCCESS,Netbanking
TXN2025003878,2025-09-08T00:00:27Z,Ajio,Shopping,5917.28,INR,SUCCESS,Credit Card
TXN2025003879,1758537665000,Myntra,Shopping,11098.0,INR,SUCCESS,Debit Card
TXN2025003880,2025-10-28T08:16:23+05:30,Airtel,Utilities,2817.0,INR,SUCCESS,Netbanking
TXN2025003881,2025-11-04T06:03:37Z,Zepto,Groceries,3384.75,INR,SUCCESS,Credit Card
TXN2025003882,2026-05-26T03:23:39Z,1mg,Health,3143.0,INR,SUCCESS,Credit Card
TXN2025003883,2026-07-12T06:25:15Z,DMart,Groceries,334.81,INR,PENDING,Debit Card
TXN2025003884,03/09/2025 13:19:16,JioMart,Groceries,4453.0,INR,SUCCESS,UPI
TXN2025003885,2026-03-13T11:20:41Z,Swiggy,Food & Dining,698.0,INR,SUCCESS,UPI
TXN2025003886,2025-09-30,McDonald's,Food & Dining,844.85,INR,SUCCESS,Credit Card
TXN2025003887,2025-12-13,Cult.fit,Health,6793.89,INR,SUCCESS,Debit Card
TXN2025003888,2026-02-25T13:52:55Z,Shell,Fuel,3070.15,INR,SUCCESS,Debit Card
TXN2025003889,2025-09-05T04:02:54Z,BYJU'S,Education,37455.44,INR,SUCCESS,Debit Card
TXN2025003890,2026-04-03T14:18:08Z,Croma,Shopping,12374.0,INR,SUCCESS,UPI
TXN2025003891,2026-01-06T18:40:24Z,Hotstar,Entertainment,420.91,INR,SUCCESS,UPI
TXN2025003892,2025-07-21T06:46:34+05:30,Airtel,Utilities,419.0,INR,SUCCESS,UPI
TXN2025003893,2025-12-22T01:52:13+05:30,Spotify,Entertainment,874.0,INR,SUCCESS,Debit Card
TXN2025003894,2026-03-05T18:56:59Z,BigBasket,Groceries,2988.21,INR,SUCCESS,Debit Card
TXN2025003895,2026-04-11,Nykaa,Shopping,5601.99,INR,SUCCESS,Debit Card
TXN2025003896,2025-08-16T00:25:45Z,Myntra,Shopping,15057.16,INR,SUCCESS,Debit Card
TXN2025003897,2025-09-16T05:24:15Z,upGrad,Education,44511.8,INR,SUCCESS,Debit Card
TXN2025003898,2026-01-06T15:34:08+05:30,1mg,Health,1541.0,INR,SUCCESS,UPI
TXN2025003899,2025-12-11T09:09:48Z,MakeMyTrip,Travel,1918.07,INR,SUCCESS,UPI
TXN2025003900,1768795616000,upGrad,Education,11855.32,INR,SUCCESS,Credit Card
TXN2025003901,2026-01-13T12:31:08+05:30,Jio,Utilities,3289.92,INR,SUCCESS,Credit Card
TXN2025003902,2026-01-03T09:10:10+05:30,BPCL,Fuel,773.27,INR,SUCCESS,Netbanking
TXN2025003903,2025-12-16T15:04:57Z,Ola,Travel,284.86,INR,SUCCESS,Debit Card
TXN2025003904,20/12/2025 21:17:17,Unacademy,Education,4379.0,INR,PENDING,Debit Card
TXN2025003905,2026-06-25T14:52:18Z,YouTube Premium,Entertainment,917.11,INR,SUCCESS,Credit Card
TXN2025003906,2025-07-20T04:33:26Z,BSES,Utilities,2880.15,INR,SUCCESS,UPI
TXN2025003907,2025-10-22T09:08:45Z,Netflix,Entertainment,1147.84,INR,SUCCESS,Netbanking
TXN2025003908,2026-04-15T01:18:01Z,ACT Fibernet,Utilities,489.15,INR,SUCCESS,Credit Card
TXN2025003909,2025-07-26T03:10:52Z,PharmEasy,Health,5692.14,INR,SUCCESS,Credit Card
TXN2025003910,2026-02-20T19:17:30+05:30,IRCTC,Travel,7359.0,INR,SUCCESS,Debit Card
TXN2025003911,2026-07-13T03:06:34Z,BookMyShow,Entertainment,1628.03,INR,SUCCESS,UPI
TXN2025003912,12/07/2025 06:14:08,Practo,Health,4174.66,INR,PENDING,UPI
TXN2025003913,2025-11-10T03:40:47+05:30,Myntra,Shopping,1201.16,INR,SUCCESS,Credit Card
TXN2025003914,20/05/2026 08:57:23,Apollo Pharmacy,Health,266.19,INR,SUCCESS,Debit Card
TXN2025003915,2026-02-16T15:11:04Z,Croma,,2030.0,INR,SUCCESS,Debit Card
TXN2025003916,2025-10-16,Blinkit,Groceries,1270.0,INR,SUCCESS,Debit Card
TXN2025003917,1773789399000,Practo,Health,5294.92,INR,SUCCESS,Netbanking
TXN2025003918,2026-06-19T12:07:53Z,PharmEasy,Health,2689.0,INR,SUCCESS,Netbanking
TXN2025003919,2026-04-19T21:58:04+05:30,JioMart,Groceries,3920.12,INR,SUCCESS,Credit Card
TXN2025003920,2025-07-20T17:02:36Z,HP Petrol,Fuel,3467.59,INR,SUCCESS,Credit Card
TXN2025003921,2026-04-10T22:36:27+05:30,McDonald's,Food & Dining,464.06,INR,FAILED,UPI
TXN2025003922,1772759472000,Ajio,Shopping,5631.58,INR,SUCCESS,Netbanking
TXN2025003923,2026-04-18T12:13:04+05:30,Amazon,Shopping,8506.46,INR,SUCCESS,Debit Card
TXN2025003924,2026-05-03T12:58:19Z,Rapido,Travel,8343.88,INR,SUCCESS,Credit Card
TXN2025003925,2026-01-19T21:53:13Z,Jio,Utilities,1837.92,INR,SUCCESS,UPI
TXN2025003926,2025-07-12T07:11:00Z,Amazon,Shopping,3566.0,INR,SUCCESS,Debit Card
TXN2025003927,2026-04-27T21:23:08Z,Policybazaar,Insurance,18225.07,INR,SUCCESS,Credit Card
TXN2025003928,2026-01-26T00:12:21Z,Practo,Health,6904.59,INR,SUCCESS,Debit Card
TXN2025003929,2025-07-09,JioMart,Groceries,3585.7,INR,SUCCESS,Credit Card
TXN2025003930,2025-11-21T14:56:20Z,Flipkart,Shopping,8209.45,INR,SUCCESS,Credit Card
TXN2025003931,2026-02-13T00:58:11Z,BPCL,Fuel,3945.77,INR,SUCCESS,Credit Card
TXN2025003932,2025-10-30,Spotify,Entertainment,359.25,INR,SUCCESS,UPI
TXN2025003933,2025-07-05,Policybazaar,Insurance,29293.63,INR,FAILED,Debit Card
TXN2025003934,2026-04-16,Ola,Travel,1313.52,INR,SUCCESS,UPI
TXN2025003935,2025-07-31T18:28:42Z,Myntra,Shopping,10510.63,INR,SUCCESS,Credit Card
TXN2025003936,2025-12-31T23:23:41Z,Shell,Fuel,1002.6,INR,SUCCESS,Credit Card
TXN2025003937,03/10/2025 12:10:47,Udemy,Education,47771.0,INR,SUCCESS,Netbanking
TXN2025003938,2025-11-05T10:01:16+05:30,Domino's,Food & Dining,567.69,INR,SUCCESS,UPI
TXN2025003939,2025-11-05T01:15:38Z,Indian Oil,Fuel,3368.0,INR,SUCCESS,Credit Card
TXN2025003940,2025-12-03T07:03:58Z,Zepto,Groceries,1509.41,INR,SUCCESS,Debit Card
TXN2025003941,2025-09-18T15:13:06Z,upGrad,Education,43933.83,INR,SUCCESS,Netbanking
TXN2025003942,2026-03-25T19:41:47Z,Ajio,Shopping,16499.0,INR,SUCCESS,Netbanking
TXN2025003943,1778100714000,Apollo Pharmacy,Health,1830.62,INR,SUCCESS,UPI
TXN2025003944,2025-11-02,BYJU'S,Education,1383.0,INR,SUCCESS,Netbanking
TXN2025003945,22/12/2025 21:41:06,Amazon,Shopping,6822.57,INR,SUCCESS,Credit Card
TXN2025003946,2026-05-15T09:17:17Z,Amazon,Shopping,11834.18,INR,SUCCESS,Credit Card
TXN2025003947,2025-11-12T10:08:23Z,PharmEasy,Health,3488.0,INR,SUCCESS,UPI
TXN2025003948,1774086380000,BookMyShow,Entertainment,831.21,INR,FAILED,UPI
TXN2025003949,2025-10-02T04:48:53+05:30,Coursera,Education,8236.43,INR,SUCCESS,Netbanking
TXN2025003950,1769585375000,Uber,Travel,4221.03,INR,SUCCESS,Netbanking
TXN2025003951,2026-06-20T18:38:48Z,Udemy,Education,21422.0,INR,SUCCESS,Debit Card
TXN2025003952,2025-10-07T18:13:22Z,Uber,Travel,4786.91,INR,SUCCESS,UPI
TXN2025003953,2026-06-12T16:40:19Z,BYJU'S,Education,37879.0,INR,SUCCESS,Netbanking
TXN2025003954,1769273686000,DMart,Groceries,3917.0,INR,FAILED,Debit Card
TXN2025003955,2025-11-22T17:57:16Z,YouTube Premium,Entertainment,2096.0,INR,SUCCESS,UPI
TXN2025003956,2025-08-22T13:43:47+05:30,Ola,Travel,6089.65,INR,SUCCESS,Credit Card
TXN2025003957,2025-09-19T18:08:46Z,Swiggy,Food & Dining,325.97,INR,SUCCESS,Credit Card
TXN2025003958,09/10/2025 15:34:29,Indian Oil,Fuel,3989.0,INR,SUCCESS,Debit Card
TXN2025003959,1759022925000,Tata Power,Utilities,583.0,INR,SUCCESS,Debit Card
TXN2025003960,2026-02-09T03:07:31Z,IRCTC,Travel,8353.77,INR,FAILED,Netbanking
TXN2025003961,1780183922000,ACT Fibernet,Utilities,1527.04,INR,SUCCESS,UPI
TXN2025003962,2026-04-23T07:07:41Z,Apollo Pharmacy,Health,1339.85,INR,PENDING,Netbanking
TXN2025003963,2026-07-08T22:53:21Z,Policybazaar,Insurance,11880.0,INR,SUCCESS,UPI
TXN2025003964,2025-11-05T15:15:06+05:30,BYJU'S,Education,13804.23,INR,SUCCESS,Netbanking
TXN2025003965,2025-10-12T00:42:01Z,Ajio,Shopping,15279.0,INR,SUCCESS,UPI
TXN2025003966,2026-07-08T18:30:07+05:30,Udemy,Education,53263.07,INR,FAILED,UPI
TXN2025003967,2026-05-15T12:32:46Z,Flipkart,Shopping,13720.92,INR,SUCCESS,UPI
TXN2025003968,2026-01-12,Ola,Travel,2884.0,INR,SUCCESS,UPI
TXN2025003969,1766179103000,Indian Oil,Fuel,2473.67,INR,SUCCESS,Debit Card
TXN2025003970,2025-12-04T22:36:18Z,Indian Oil,Fuel,1389.0,INR,SUCCESS,Netbanking
TXN2025003971,29/09/2025 07:30:21,Airtel,Utilities,245.0,INR,PENDING,UPI
TXN2025003972,2026-07-01T15:19:04Z,1mg,Health,235.33,INR,SUCCESS,Credit Card
TXN2025003973,2026-07-12T05:15:37Z,Indian Oil,Fuel,3803.62,INR,SUCCESS,Credit Card
TXN2025003974,2025-10-11T11:53:14Z,Shell,Fuel,1010.0,INR,SUCCESS,UPI
TXN2025003975,2026-05-31T16:14:40Z,Rapido,Travel,796.82,INR,FAILED,UPI
TXN2025003976,2025-12-22T20:15:49+05:30,Practo,Health,388.72,INR,SUCCESS,Credit Card
TXN2025003977,2025-07-08T09:56:00Z,Swiggy,Food & Dining,329.0,INR,SUCCESS,Netbanking
TXN2025003978,2025-08-08T17:18:57+05:30,upGrad,Education,32944.11,INR,FAILED,Credit Card
TXN2025003979,2025-10-02T06:48:28+05:30,Croma,Shopping,5128.25,INR,SUCCESS,UPI
TXN2025003980,2025-10-28T23:52:04Z,Starbucks,Food & Dining,604.68,INR,SUCCESS,Credit Card
TXN2025003981,2025-12-28T14:21:23Z,Nykaa,Shopping,13599.02,INR,SUCCESS,Netbanking
TXN2025003982,2026-06-02T03:30:43+05:30,Nykaa,,13488.82,INR,SUCCESS,Netbanking
TXN2025003983,2026-01-09T09:38:17Z,IRCTC,Travel,1813.32,INR,SUCCESS,Credit Card
TXN2025003984,11/06/2026 16:05:24,Uber,Travel,2748.0,INR,SUCCESS,Credit Card
TXN2025003985,1779105940000,Uber,Travel,3889.0,INR,SUCCESS,UPI
TXN2025003986,2025-12-15T09:30:02Z,Domino's,Food & Dining,270.09,INR,SUCCESS,Netbanking
TXN2025003987,2026-01-28T21:02:12Z,IRCTC,Travel,642.0,INR,SUCCESS,Netbanking
TXN2025003988,2026-06-26T22:25:16Z,upGrad,Education,36250.0,INR,PENDING,UPI
TXN2025003989,2025-09-30T14:20:01Z,Domino's,Food & Dining,583.75,INR,SUCCESS,Netbanking
TXN2025003990,2025-09-15T02:53:15Z,LIC Premium,Insurance,6718.37,INR,SUCCESS,UPI
TXN2025003991,2025-10-30T07:45:50Z,Swiggy,Food & Dining,384.39,INR,SUCCESS,UPI
TXN2025003992,2026-07-07T00:10:50+05:30,Flipkart,Shopping,9085.0,INR,SUCCESS,UPI
TXN2025003993,2025-12-26T23:47:50Z,Zomato,,742.0,INR,SUCCESS,Credit Card
TXN2025003994,2025-09-05T10:32:07Z,Policybazaar,Insurance,31479.66,INR,SUCCESS,UPI
TXN2025003995,2026-02-05T17:27:58Z,Flipkart,Shopping,3954.02,INR,SUCCESS,Netbanking
TXN2025003996,2025-09-10T20:46:13Z,McDonald's,Food & Dining,630.97,INR,SUCCESS,UPI
TXN2025003997,2026-04-27T03:48:00Z,Rapido,Travel,2982.68,INR,SUCCESS,Netbanking
TXN2025003998,2025-09-03T22:15:59+05:30,Myntra,Shopping,17978.0,INR,SUCCESS,UPI
TXN2025003999,2025-10-27T18:17:31Z,BSES,Utilities,2952.97,INR,SUCCESS,Netbanking
TXN2025004000,2025-09-26,Starbucks,Food & Dining,886.0,INR,SUCCESS,Debit Card
TXN2025004001,2025-08-20T22:26:56Z,Blinkit,Groceries,5183.92,INR,SUCCESS,Debit Card
TXN2025004002,2025-08-25T17:20:11Z,Nykaa,Shopping,1988.68,INR,SUCCESS,Credit Card
TXN2025004003,2025-08-01T17:25:31Z,IRCTC,Travel,8220.0,INR,SUCCESS,UPI
TXN2025004004,2025-12-21T05:44:40+05:30,PharmEasy,Health,2010.44,INR,SUCCESS,Credit Card
TXN2025004005,2025-09-09T16:44:58Z,BookMyShow,Entertainment,1599.0,INR,FAILED,Debit Card
TXN2025004006,2025-12-30T10:14:40Z,DMart,Groceries,837.93,INR,SUCCESS,UPI
TXN2025004007,2026-04-06T16:45:05+05:30,Udemy,Education,26142.87,INR,SUCCESS,UPI
TXN2025004008,18/05/2026 05:42:05,Unacademy,Education,8231.71,INR,SUCCESS,Debit Card
TXN2025004009,2025-07-15T03:52:52Z,PharmEasy,Health,3849.0,INR,FAILED,UPI
TXN2025004010,2026-07-06T22:00:54+05:30,Flipkart,Shopping,10498.0,INR,SUCCESS,UPI
TXN2025004011,2025-12-05,Croma,Shopping,14565.72,INR,SUCCESS,Debit Card
TXN2025004012,2025-12-08T09:45:14Z,LIC Premium,Insurance,24856.04,INR,FAILED,Netbanking
TXN2025004013,16/01/2026 11:59:08,BPCL,Fuel,2211.84,INR,SUCCESS,Netbanking
TXN2025004014,2025-07-23T14:26:18Z,Ajio,Shopping,4125.23,INR,SUCCESS,Debit Card
TXN2025004015,2026-04-17T17:33:48Z,Zepto,Groceries,2900.0,INR,SUCCESS,Netbanking
TXN2025004016,2026-02-05T00:32:06Z,Coursera,Education,31104.0,INR,SUCCESS,UPI
TXN2025004017,2025-08-20T12:03:18Z,ACT Fibernet,Utilities,1162.2,INR,SUCCESS,Netbanking
TXN2025004018,13/04/2026 05:07:26,Zepto,Groceries,548.59,INR,SUCCESS,Credit Card
TXN2025004019,2025-08-19T10:13:07Z,Hotstar,Entertainment,1578.24,INR,SUCCESS,Debit Card
TXN2025004020,2025-12-17T12:03:59Z,MakeMyTrip,Travel,2651.0,INR,SUCCESS,Netbanking
TXN2025004021,2026-02-08T22:51:11+05:30,Domino's,Food & Dining,513.0,INR,SUCCESS,Netbanking
TXN2025004022,2026-04-04T05:20:19Z,DMart,Groceries,1863.0,INR,SUCCESS,Credit Card
TXN2025004023,2026-04-09T06:45:33+05:30,McDonald's,Food & Dining,898.0,INR,SUCCESS,Credit Card
TXN2025004024,2026-06-07T00:06:15Z,Swiggy,Food & Dining,400.0,INR,SUCCESS,Credit Card
TXN2025004025,2026-01-18T07:54:14Z,Swiggy,Food & Dining,167.0,INR,SUCCESS,Credit Card
TXN2025004026,2025-12-23T20:50:22Z,Blinkit,Groceries,4539.53,INR,SUCCESS,UPI
TXN2025004027,2026-02-08,Practo,Health,183.08,INR,PENDING,UPI
TXN2025004028,2025-07-01T19:12:03Z,Myntra,Shopping,4799.96,INR,SUCCESS,UPI
TXN2025004029,2025-08-28T21:44:30Z,BookMyShow,Entertainment,1483.7,INR,SUCCESS,Credit Card
TXN2025004030,2026-04-15T05:28:30+05:30,Unacademy,Education,27700.99,INR,SUCCESS,Netbanking
TXN2025004031,2025-07-04T11:00:48+05:30,HDFC Ergo,Insurance,29079.0,INR,PENDING,Debit Card
TXN2025004032,2025-08-01T22:09:50+05:30,Zepto,Groceries,3396.96,INR,SUCCESS,Netbanking
TXN2025004033,2025-07-16T13:12:12Z,BSES,Utilities,3499.92,INR,SUCCESS,UPI
TXN2025004034,2026-01-16T19:06:49Z,1mg,Health,5739.16,INR,SUCCESS,Credit Card
TXN2025004035,2026-04-07T13:27:54Z,IndiGo,Travel,4024.15,INR,SUCCESS,Netbanking
TXN2025004036,2025-08-02T20:16:34Z,Amazon,Shopping,16756.89,INR,SUCCESS,UPI
TXN2025004037,2026-03-27T09:52:18Z,Coursera,Education,33622.57,INR,PENDING,Debit Card
TXN2025004038,2026-05-09T08:18:01Z,Indian Oil,Fuel,1066.09,INR,SUCCESS,Credit Card
TXN2025004039,26/05/2026 06:40:09,Zomato,Food & Dining,267.0,INR,SUCCESS,UPI
TXN2025004040,2025-10-01T15:45:31Z,McDonald's,Food & Dining,403.0,INR,SUCCESS,Netbanking
TXN2025004041,2026-07-02T09:35:16+05:30,YouTube Premium,Entertainment,219.0,INR,SUCCESS,Debit Card
TXN2025004042,2026-06-01T00:23:18Z,Blinkit,Groceries,3617.43,INR,SUCCESS,Netbanking
TXN2025004043,2025-07-23T17:49:13+05:30,Airtel,Utilities,689.0,INR,SUCCESS,Credit Card
TXN2025004044,2026-05-11T09:18:12Z,BigBasket,Groceries,5323.04,INR,SUCCESS,UPI
TXN2025004045,2026-03-11T05:20:35Z,upGrad,Education,28377.27,INR,SUCCESS,Netbanking
TXN2025004046,2025-07-01T05:01:09Z,1mg,Health,6468.0,INR,SUCCESS,Netbanking
TXN2025004047,2026-06-10T08:12:00Z,Nykaa,Shopping,944.0,INR,SUCCESS,Netbanking
TXN2025004048,2025-12-29T08:33:31Z,Rapido,Travel,6261.68,INR,SUCCESS,Debit Card
TXN2025004049,2025-08-31T19:39:32Z,Cult.fit,Health,6800.93,INR,SUCCESS,Debit Card
TXN2025004050,1756659137000,Tata Power,Utilities,257.0,INR,SUCCESS,UPI
TXN2025004051,2025-11-06T17:06:33Z,BPCL,Fuel,4301.67,INR,SUCCESS,UPI
TXN2025004052,1757236912000,Unacademy,Education,23607.0,INR,SUCCESS,Debit Card
TXN2025004053,2026-06-02T04:47:31Z,Netflix,Entertainment,1476.0,INR,PENDING,UPI
TXN2025004054,2025-09-23T20:19:03Z,Domino's,Food & Dining,167.45,INR,SUCCESS,Debit Card
TXN2025004055,2025-08-19T15:03:34+05:30,Jio,Utilities,1547.0,INR,SUCCESS,Credit Card
TXN2025004056,04/08/2025 20:21:15,HP Petrol,Fuel,1073.0,INR,SUCCESS,Credit Card
TXN2025004057,1775970979000,Ola,Travel,8855.0,INR,SUCCESS,Netbanking
TXN2025004058,2026-03-12T02:16:28Z,McDonald's,Food & Dining,393.0,INR,PENDING,Debit Card
TXN2025004059,2026-04-18T14:20:10Z,Swiggy,Food & Dining,508.25,INR,SUCCESS,Credit Card
TXN2025004060,2025-10-29T23:04:40Z,LIC Premium,Insurance,36667.69,INR,FAILED,UPI
TXN2025004061,2026-07-15T23:59:45+05:30,Zepto,Groceries,4034.02,INR,FAILED,Netbanking
TXN2025004062,2026-05-17T06:05:01Z,MakeMyTrip,Travel,7698.0,INR,SUCCESS,UPI
TXN2025004063,2025-11-20T02:54:36+05:30,Practo,Health,753.0,INR,SUCCESS,Credit Card
TXN2025004064,2025-10-09T12:57:48Z,LIC Premium,Insurance,13401.41,INR,SUCCESS,Debit Card
TXN2025004065,2025-12-07T03:54:50+05:30,BPCL,Fuel,4344.0,INR,PENDING,Credit Card
TXN2025004066,18/04/2026 01:24:38,Croma,Shopping,16944.55,INR,SUCCESS,Credit Card
TXN2025004067,2025-12-23T17:21:18Z,Tata Power,Utilities,2404.0,INR,SUCCESS,Netbanking
TXN2025004068,14/11/2025 08:19:30,YouTube Premium,Entertainment,1803.15,INR,SUCCESS,Netbanking
TXN2025004069,1753878080000,Nykaa,Shopping,15457.0,INR,success,Netbanking
TXN2025004070,2026-05-29T07:24:52Z,YouTube Premium,Entertainment,2152.76,INR,SUCCESS,Debit Card
TXN2025004071,2025-08-31T23:59:13+05:30,BSES,Utilities,1741.0,INR,SUCCESS,UPI
TXN2025004072,2025-12-08T01:53:50Z,Cult.fit,Health,1572.0,INR,SUCCESS,Debit Card
TXN2025004073,2026-07-13T20:41:02Z,Indian Oil,Fuel,2762.5,INR,SUCCESS,Credit Card
TXN2025004074,2025-09-20T02:56:51Z,IndiGo,Travel,-2956.0,INR,SUCCESS,UPI
TXN2025004075,2026-04-19T13:21:27Z,Zepto,Groceries,4438.53,INR,SUCCESS,Credit Card
TXN2025004076,2026-03-05T11:07:04+05:30,Myntra,Shopping,3011.0,INR,SUCCESS,Debit Card
TXN2025004077,2025-11-16T09:12:34Z,1mg,Health,5207.05,INR,SUCCESS,Credit Card
TXN2025004078,2025-10-16T02:50:56Z,Zomato,Food & Dining,876.52,INR,PENDING,UPI
TXN2025004079,2026-01-08,Myntra,,2133.98,INR,SUCCESS,Credit Card
TXN2025004080,2025-12-27T19:33:31Z,Shell,Fuel,2701.72,INR,SUCCESS,UPI
TXN2025004081,09/11/2025 00:27:09,Coursera,Education,24167.0,INR,SUCCESS,Debit Card
TXN2025004082,08/09/2025 10:15:29,Indian Oil,Fuel,3997.73,INR,SUCCESS,UPI
TXN2025004083,2025-12-11T00:35:26+05:30,HP Petrol,Fuel,2567.27,INR,SUCCESS,UPI
TXN2025004084,2025-07-07T20:56:34Z,Hotstar,Entertainment,1101.51,INR,SUCCESS,UPI
TXN2025004085,2025-09-01T07:06:31Z,Flipkart,Shopping,17875.0,INR,SUCCESS,Debit Card
TXN2025004086,08/05/2026 12:33:14,Ola,Travel,5977.0,INR,SUCCESS,Credit Card
TXN2025004087,2025-12-03T16:16:19Z,IndiGo,Travel,7796.0,INR,PENDING,Debit Card
TXN2025004088,2025-07-02T09:33:56Z,Practo,Health,5246.22,INR,FAILED,Netbanking
TXN2025004089,2026-06-04T18:22:45+05:30,Nykaa,Shopping,2123.47,INR,PENDING,Netbanking
TXN2025006859,25/07/2025 06:22:27,Starbucks,Food & Dining,890.0,INR,SUCCESS,Credit Card
TXN2025004091,1771180029000,Flipkart,Shopping,10846.0,INR,SUCCESS,UPI
TXN2025004092,2026-06-30T04:38:03Z,Amazon,Shopping,1929.0,INR,SUCCESS,Credit Card
TXN2025004093,2025-08-15T02:56:07Z,Zepto,Groceries,5538.21,INR,SUCCESS,UPI
TXN2025004094,2026-02-15T00:20:47+05:30,Policybazaar,Insurance,28059.57,INR,SUCCESS,Netbanking
TXN2025004095,2026-03-02,Domino's,Food & Dining,728.0,INR,SUCCESS,Netbanking
TXN2025004096,23/03/2026 12:56:44,Nykaa,Shopping,13773.88,INR,SUCCESS,UPI
TXN2025004097,2026-03-09T10:25:47Z,LIC Premium,Insurance,21032.0,INR,SUCCESS,Netbanking
TXN2025004098,1751624470000,HP Petrol,Fuel,1814.63,INR,SUCCESS,UPI
TXN2025004099,2025-09-25T13:16:08Z,McDonald's,Food & Dining,280.71,INR,SUCCESS,Credit Card
TXN2025004100,2025-09-03T15:35:31+05:30,BYJU'S,Education,7445.63,INR,SUCCESS,Netbanking
TXN2025004101,2026-04-29T16:26:16+05:30,HP Petrol,Fuel,3478.71,INR,SUCCESS,UPI
TXN2025004102,2025-12-09T03:15:25Z,BYJU'S,Education,13240.0,INR,SUCCESS,Netbanking
TXN2025004103,1777453720000,Zomato,Food & Dining,550.97,INR,SUCCESS,Netbanking
TXN2025004104,2026-02-17,Nykaa,Shopping,2640.0,INR,SUCCESS,Netbanking
TXN2025004105,2026-01-24T17:28:40Z,Rapido,Travel,4433.87,INR,SUCCESS,Netbanking
TXN2025004106,2026-06-06T20:54:41Z,JioMart,Groceries,5073.0,INR,SUCCESS,UPI
TXN2025004107,06/07/2025 19:06:18,Swiggy,Food & Dining,262.0,INR,SUCCESS,Debit Card
